Data Source,Indicateurs du développement dans le monde,,,,,
Last Updated Date,22/12/2015,,,,,
,,,,,,
Petits états des Caraïbes,CSS,Émissions de CO2 (tonnes métriques par habitant),"1,402640778","9,692960268",1.40264077827437,9.69296026779196
Cuba,CUB,Émissions de CO2 (tonnes métriques par habitant),"1,91845183","3,172315091",1.91845183023581,3.17231509144201
Curacao,CUW,Émissions de CO2 (tonnes métriques par habitant),,,,
Îles Caïmans,CYM,Émissions de CO2 (tonnes métriques par habitant),"1,39837295","10,30493107",1.39837295029872,10.3049310710498
Chypre,CYP,Émissions de CO2 (tonnes métriques par habitant),"1,548907456","6,735375823",1.54890745624676,6.73537582255401
République tchèque,CZE,Émissions de CO2 (tonnes métriques par habitant),,"10,43108813",,10.4310881349318
Allemagne,DEU,Émissions de CO2 (tonnes métriques par habitant),,"8,917832846",,8.91783284592949
Djibouti,DJI,Émissions de CO2 (tonnes métriques par habitant),"0,482292314","0,561940931",0.48229231431441,0.561940931477949
Dominique,DMA,Émissions de CO2 (tonnes métriques par habitant),"0,18330112","1,746141565",0.183301119701413,1.74614156466205
Danemark,DNK,Émissions de CO2 (tonnes métriques par habitant),"6,502683093","7,248328717",6.50268309283578,7.24832871740999
République dominicaine,DOM,Émissions de CO2 (tonnes métriques par habitant),"0,316155334","2,182907888",0.316155333922883,2.18290788799199
Algérie,DZA,Émissions de CO2 (tonnes métriques par habitant),"0,553763578","3,316037892",0.553763578109343,3.3160378920663
Asie de l’Est et Pacifique,EAP,Émissions de CO2 (tonnes métriques par habitant),"0,952728672","5,302499354",0.952728672424787,5.30249935370452
Asie de l’Est et Pacifique (tous niveaux de revenu),EAS,Émissions de CO2 (tonnes métriques par habitant),"1,162002504","5,859548487",1.16200250398713,5.85954848739331
Europe et Asie centrale,ECA,Émissions de CO2 (tonnes métriques par habitant),,"5,412707404",,5.4127074041852
Europe et Asie centrale (tous niveaux de revenu),ECS,Émissions de CO2 (tonnes métriques par habitant),,"7,541334226",,7.54133422629917
Équateur,ECU,Émissions de CO2 (tonnes métriques par habitant),"0,388033962","2,354017387",0.388033962021741,2.35401738651458
"Égypte, République arabe d’",EGY,Émissions de CO2 (tonnes métriques par habitant),"0,593007187","2,635115225",0.593007187357662,2.63511522475978
Zone euro,EMU,Émissions de CO2 (tonnes métriques par habitant),"4,251980961","7,132483",4.25198096123597,7.13248299990191
Érythrée,ERI,Émissions de CO2 (tonnes métriques par habitant),,"0,108718365",,0.108718364579018
Espagne,ESP,Émissions de CO2 (tonnes métriques par habitant),"1,606592711","5,790764234",1.60659271055656,5.79076423425033
Estonie,EST,Émissions de CO2 (tonnes métriques par habitant),,"14,04988252",,14.0498825181421
Éthiopie,ETH,Émissions de CO2 (tonnes métriques par habitant),"0,015892219","0,083943117",0.0158922186581343,0.0839431166461619
Union européenne,EUU,Émissions de CO2 (tonnes métriques par habitant),"5,762829217","7,06979787",5.76282921702225,7.06979787027619
,FCS,Émissions de CO2 (tonnes métriques par habitant),"0,274430039","0,858628846",0.274430038645422,0.8586288462196
Finlande,FIN,Émissions de CO2 (tonnes métriques par habitant),"3,409846728","10,1640461",3.40984672774319,10.1640460986379
Fidji,FJI,Émissions de CO2 (tonnes métriques par habitant),"0,494050328","1,424813248",0.494050327543387,1.42481324805984
France,FRA,Émissions de CO2 (tonnes métriques par habitant),"5,793507945","5,185043424",5.79350794502963,5.18504342392799
Îles Féroé,FRO,Émissions de CO2 (tonnes métriques par habitant),"1,712251211","11,72121175",1.71225121111306,11.7212117462674
"Micronésie, États fédérés de",FSM,Émissions de CO2 (tonnes métriques par habitant),,"1,240335923",,1.24033592330589
Gabon,GAB,Émissions de CO2 (tonnes métriques par habitant),"0,264452943","1,418165749",0.264452942673016,1.41816574927503
Royaume-Uni,GBR,Émissions de CO2 (tonnes métriques par habitant),"11,15075916","7,085732086",11.1507591603053,7.08573208602778
Géorgie,GEO,Émissions de CO2 (tonnes métriques par habitant),,"1,769150524",,1.769150523604
Ghana,GHA,Émissions de CO2 (tonnes métriques par habitant),"0,219944425","0,404379798",0.219944425111071,0.404379797695834
Guinée,GIN,Émissions de CO2 (tonnes métriques par habitant),"0,114804749","0,229423425",0.114804748571104,0.229423424565039
Gambie,GMB,Émissions de CO2 (tonnes métriques par habitant),"0,049832984","0,241098417",0.0498329840811678,0.241098416956387
Guinée-Bissau,GNB,Émissions de CO2 (tonnes métriques par habitant),"0,029744957","0,146810683",0.0297449574712812,0.146810683420286
