ID,Name
930140109,IRIS 8
930140104,IRIS 3
930140108,IRIS 7
930140107,IRIS 6
930140103,IRIS 2
930270102,PARC DEPARTEMENTAL
930270113,6 ROUTES
930270104,CONVENTION
930270110,BRAQUE ORME SEUL
930270119,MOULIN NEUF
930270103,MAIRIE
930270105,ANATOLE FRANCE
930270117,RATEAU
930270111,LA TOUR
930270118,P V COUTURIER
930270115,QUINET CACHIN
930270114,VERLAINE
930270101,ZONE INDUSTRIELLE
930270109,FRANCS TIREURS ZOLA
930290803,L'AVENIR PARISIEN 3
930290403,VILLAGE PARISIEN 3
930290903,PARIS CAMPAGNE 3
930290501,LA MARE 1
930290801,L'AVENIR PARISIEN 1
930290201,LES OISEAUX 1
930290101,ECONOMIE 1
930290202,LES OISEAUX 2
930290502,LA MARE 2
930290604,VIEUX DRANCY 4
930290302,LA MUETTE 2
930290602,VIEUX DRANCY 2
930290902,PARIS CAMPAGNE 2
930290601,VIEUX DRANCY 1
930290203,LES OISEAUX 3
930290402,VILLAGE PARISIEN 2
930290603,VIEUX DRANCY 3
930290102,ECONOMIE 2
930290503,LA MARE 3
930290401,VILLAGE PARISIEN 1
930290802,L'AVENIR PARISIEN 2
930290901,PARIS CAMPAGNE 1
930290701,PETIT DRANCY 1
930290704,PETIT DRANCY 4
930290301,LA MUETTE 1
930290904,PARIS CAMPAGNE 4
930290702,PETIT DRANCY 2
930290703,PETIT DRANCY 3
930290804,L'AVENIR PARISIEN 4
930300102,IRIS NO 0102
930300101,IRIS NO 0101
930300104,IRIS NO 0104
930300103,IRIS NO 0103
930310103,IRIS 3
930310401,IRIS 12
930310403,IRIS 14
930310501,IRIS 17
930310404,IRIS 15
930310203,IRIS 7
930310101,IRIS 1
930310304,IRIS 11
930310104,IRIS 4
930310601,IRIS 19
930310405,IRIS 16
930310201,IRIS 5
930310302,IRIS 9
930310102,IRIS 2
930310502,IRIS 18
930310402,IRIS 13
930310303,IRIS 10
930310301,IRIS 8
930310202,IRIS 6
930320107,IRIS NO 0107
930320113,IRIS NO 0113
930320106,IRIS NO 0106
930320116,IRIS NO 0116
930320110,IRIS NO 0110
930320115,IRIS NO 0115
930320111,IRIS NO 0111
930320103,IRIS NO 0103
930320102,IRIS NO 0102
930320104,IRIS NO 0104
930320117,IRIS NO 0117
930320112,IRIS NO 0112
930320105,IRIS NO 0105
930320108,IRIS NO 0108
930320101,IRIS NO 0101
930320109,IRIS NO 0109
930320114,IRIS NO 0114
930330103,IRIS NO 0103
930330102,IRIS NO 0102
930330101,IRIS NO 0101
930390101,NORD
930390103,SUD
930390102,CENTRE
930450102,CONVENTION
930450108,VILLEGRANGES
930450104,LE FORT
930450101,L'AVENIR
930450106,CROIX DE L'EPINETTE
930450105,LES SENTES
930450103,L'EGLISE
930450107,JALANCLOUD
930450109,LA MAIRIE
930450110,LES BRUYERES
930460103,IRIS 3
930460117,IRIS 17
930460116,IRIS 16
930460114,IRIS 14
930460102,IRIS 2
930460115,IRIS 15
930460101,IRIS 1
930460113,IRIS 13
930460111,IRIS 11
930460118,IRIS 18
930460110,IRIS 10
930460105,IRIS 5
930460104,IRIS 4
930460112,IRIS 12
930460109,IRIS 9
930460108,IRIS 8
930460106,IRIS 6
930460107,IRIS 7
930470110,LES ARBRES
930470109,LES OISEAUX
930470112,LES FLEURS
930470107,VAUCANSON
930470106,LES COUDREAUX
930470102,LES BOSQUETS
930470111,FRANCEVILLE
930470103,CENTRE EQUESTRE
930470104,GENERAL DE GAULLE 7 ILES
930470108,GENERAL LECLERC
930470101,ANATOLE FRANCE
930470105,LE CENTRE
930480105,BAS MONTREUIL OUEST 5
930480104,BAS MONTREUIL OUEST 4
930480401,LA NOUE CLOS FRANCAIS GUILANDS 1
930480603,CENTRE VILLE J MOULIN ESPOIR 3
930480101,BAS MONTREUIL OUEST 1
930480203,BAS MONTREUIL EST 3
930480404,LA NOUE CLOS FRANCAIS GUILANDS 4
930480403,LA NOUE CLOS FRANCAIS GUILANDS 3
930480901,RAMENAS FABIEN LAGRANGE 1
930480204,BAS MONTREUIL EST 4
930480903,RAMENAS FABIEN LAGRANGE 3
930481101,MONTREAU RUFFINS CLOS ARACHIS 1
930480601,CENTRE VILLE J MOULIN ESPOIR 1
930480704,PAUL SIGNAC MURS A PECHES 4
930481002,BRANLY BOISSIERE 2
930480202,BAS MONTREUIL EST 2
930480301,SOLIDARITE CARNOT 1
930481103,MONTREAU RUFFINS CLOS ARACHIS 3
930480502,VILLIERS BARBUSSE 2
930480103,BAS MONTREUIL OUEST 3
930480604,CENTRE VILLE J MOULIN ESPOIR 4
930480701,PAUL SIGNAC MURS A PECHES 1
930480803,BEL AIR GRANDS PECHERS 3
930480302,SOLIDARITE CARNOT 2
930480205,BAS MONTREUIL EST 5
930480801,BEL AIR GRANDS PECHERS 1
930480602,CENTRE VILLE J MOULIN ESPOIR 2
930481102,MONTREAU RUFFINS CLOS ARACHIS 2
930480902,RAMENAS FABIEN LAGRANGE 2
930480102,BAS MONTREUIL OUEST 2
930480206,BAS MONTREUIL EST 6
930480501,VILLIERS BARBUSSE 1
930480802,BEL AIR GRANDS PECHERS 2
930480703,PAUL SIGNAC MURS A PECHES 3
930481003,BRANLY BOISSIERE 3
930480201,BAS MONTREUIL EST 1
930481105,MONTREAU RUFFINS CLOS ARACHIS 5
930480702,PAUL SIGNAC MURS A PECHES 2
930481001,BRANLY BOISSIERE 1
930481104,MONTREAU RUFFINS CLOS ARACHIS 4
930480402,LA NOUE CLOS FRANCAIS GUILANDS 2
930490105,RENOUILLERES
930490101,BEL AIR
930490104,BOIS DE NEUILLY
930490106,MALTOURNEE
930490109,CENTRE
930490103,PRE DE L'ARCHE
930490108,EGLISE
930490102,PLATEAU
930490107,MARNE
930500110,IRIS 10
930500103,IRIS 3
930500114,IRIS 14
930500104,IRIS 4
930500105,IRIS 5
930500102,IRIS 2
930500112,IRIS 12
930500108,IRIS 8
930500106,IRIS 6
930500111,IRIS 11
930500109,IRIS 9
930500107,IRIS 7
930500101,IRIS 1
930500113,IRIS 13
930500115,IRIS 15
930510402,CHAMPY 2
930510401,CHAMPY 1
930510301,PAVE NEUF 1
930510303,PAVE NEUF 3
930510201,RICHARDETS 1
930510404,CHAMPY 4
930510403,CHAMPY 3
930510106,CENTRE VILLE 6
930510102,CENTRE VILLE 2
930510204,RICHARDETS 4
930510302,PAVE NEUF 2
930510304,PAVE NEUF 4
930510503,LES COTEAUX 3
930510202,RICHARDETS 2
930510405,CHAMPY 5
930510105,CENTRE VILLE 5
930510203,RICHARDETS 3
930510501,LES COTEAUX 1
930510101,CENTRE VILLE 1
930510103,CENTRE VILLE 3
930510502,LES COTEAUX 2
930530108,BOISSIERE 2
930530112,HAUT GOULET
930530113,LANGEVIN 1
930530110,CENTRE VILLE MAIRIE 2
930530103,MERLAN
930530114,LANGEVIN 2
930530115,LEO LAGRANGE
930530116,LONDEAU 1
930530106,CENTRE VILLE GARE 3
930530104,CENTRE VILLE GARE 1
930530109,CENTRE VILLE MAIRIE 1
930530101,PETIT NOISY 1
930530105,CENTRE VILLE GARE 2
930530117,ZONE INDUSTRIELLE
930530107,BOISSIERE 1
930530102,PETIT NOISY 2
930530111,CENTRE VILLE MAIRIE 3
930550403,LIMITES
930550201,QUATRE CHEMIN JAURES
930550102,COURTILLIERES SUD
930550401,CHARLES AURAY
930550302,ROUVRAY
930550402,PETIT PANTIN
930550501,QUATRE CHEMINS DIDEROT
930550601,EGLISE NORD
930550502,QUATRE CHEMINS SAINTE-MARTHE
930550202,QUATRE CHEMIN SNCF
930550702,VICTOR HUGO
930550603,AUTEURS POMMIERS
930550301,MAIRIE
930550101,COURTILLIERES NORD
930550802,SEPT ARPENTS
930550701,OURCQ HOCHE
930550801,VERPANTIN
930550602,EGLISE SUD
930570107,FRANKLIN
930570109,VICTOR HUGO
930570108,PRESIDENT WILSON
930570105,STADE
930570101,POUDRETTE SAINTE-ANNE
930570103,CALMANOVIC
930570104,CASANOVA
930570102,CANAL ZI
930570106,EMILE ZOLA
930590107,JONCHEROLLES FAUVETTES
930590109,SUD 2
930590103,GARE
930590104,POTIER
930590108,SUD 1
930590102,MAROC
930590105,CENTRE VILLE
930610106,CENTRE
930610102,GABRIEL PERI
930610101,7 ARPENTS
930610103,STALINGRAD
930610104,BELVEDERE
930610105,SEVERINE
930610107,ANATOLE FRANCE
930620103,NICOLAS CARNOT
930620105,THIELLEMENT
930620104,CHATRIAN
930620101,VALERE LEFEBVRE
930620106,HEROLD
930620102,THIERS
930630103,PARCS
930630101,BAS PAYS
930630109,GRANDS CHAMPS 01
930630108,GRANDS CHAMPS 01
930630110,3 COMMUNES
930630107,CACHIN
930630105,CENTRE
930630102,ZAC
930630106,CARNOT
930630111,ORMES
930630104,CITE
930640101,MONTGOLFIER ROSNY 2
930640111,FORT DE ROSNY
930640110,BOUTOURS
930640103,BOIS PERRIER 2
930640117,CENTRE VILLE 2
930640108,JUSTICE 1
930640116,CENTRE VILLE 1
930640118,GARENNE
930640106,AVRON BEAUSEJOUR
930640105,CHANGIS
930640113,PRE GENTIL 2
930640114,BOISSIERE
930640102,BOIS PERRIER 1
930640112,COLLINE
930640107,PRE GENTIL 1
930640109,JUSTICE 2
930640104,MARNAUDES
930660903,REPUBLIQUE GARE PORTE DE PARIS 03
930660908,REPUBLIQUE GARE PORTE DE PARIS 08
930660905,REPUBLIQUE GARE PORTE DE PARIS 05
930660602,J.CURIE   COSMONAUTES 02
930660701,FRANC-MOISIN  BEL-AIR 01
930660907,REPUBLIQUE GARE PORTE DE PARIS 07
930660503,MUTUELLE CHAMP DE COURSES 03
930661003,DELAUNAY  BELLEVILLE 03
930660705,FRANC-MOISIN  BEL-AIR 05
930660601,J.CURIE   COSMONAUTES 01
930660401,COURTILLE SAUSSAIE FLOREAL 01
930660801,CENTRE-VILLE  BASILIQUE 01
930661501,PLEYEL 01
930660702,FRANC-MOISIN  BEL-AIR 02
930660904,REPUBLIQUE GARE PORTE DE PARIS 04
930661102,PLAINE 02
930660906,REPUBLIQUE GARE PORTE DE PARIS 06
930660502,MUTUELLE CHAMP DE COURSES 02
930660102,SEMARD DELAUNE GUYNEMER 02
930660703,FRANC-MOISIN  BEL-AIR 03
930661002,DELAUNAY  BELLEVILLE 02
930660504,MUTUELLE CHAMP DE COURSES 04
930660402,COURTILLE SAUSSAIE FLOREAL 02
930661103,PLAINE 03
930660501,MUTUELLE CHAMP DE COURSES 01
930660301,ALLENDE 01
930661101,PLAINE 01
930660101,SEMARD DELAUNE GUYNEMER 01
930660201,PERI LANGEVIN STALINGRAD POLITZER 01
930660704,FRANC-MOISIN  BEL-AIR 04
930660902,REPUBLIQUE GARE PORTE DE PARIS 02
930660403,COURTILLE SAUSSAIE FLOREAL 03
930660302,ALLENDE 02
930661004,DELAUNAY  BELLEVILLE 04
930661104,PLAINE  04
930660901,REPUBLIQUE GARE PORTE DE PARIS 01
930661001,DELAUNAY  BELLEVILLE 01
930660202,PERI LANGEVIN STALINGRAD POLITZER 02
930660802,CENTRE-VILLE  BASILIQUE 02
930700113,SECTEUR 13
930700109,SECTEUR 9
930700111,SECTEUR 11
930700110,SECTEUR 10
930700101,SECTEUR 1
930700117,SECTEUR 17
930700114,SECTEUR 14
930700106,SECTEUR 6
930700104,SECTEUR 4
930700116,SECTEUR 16
930700118,SECTEUR 18
930700115,SECTEUR 15
930700107,SECTEUR 7
930700105,SECTEUR 5
930700103,SECTEUR 3
930700102,SECTEUR 2
930700108,SECTEUR 8
930700112,SECTEUR 12
930710113,PONT BLANC 2
930710103,ROUGEMONT OUEST 1
930710101,ROUGEMONT EST
930710117,PERRIN 2
930710120,TREFLES 1
930710105,SAVIGNY 2
930710106,BEAUDOTTES ANCIENNES 1
930710102,ROUGEMONT OUEST 2
930710112,PONT BLANC 1
930710111,BUTTE MONTCELEUX
930710109,CENTRE VILLE 2
930710108,BEAUDOTTES ANCIENNES 4
930710119,FREINVILLE
930710121,TREFLES 2
930710104,SAVIGNY 1
930710118,PERRIN 1
930710110,TREFLES 3
930710114,SABLONS 1
930710115,SABLONS 2
930710116,CENTRE VILLE 1
930710107,BEAUDOTTES ANCIENNES 2
930720112,MOULIN NEUF 2
930720105,CITE JARDIN 1
930720113,PRETRESSE NEXON
930720103,CLOS SAINT-LAZARE 2
930720101,PAVE D'AMIENS
930720116,AVENIR 2
930720104,CLOS SAINT-LAZARE 3
930720107,CENTRE VILLE
930720109,GLOBE 1
930720110,GLOBE 2
930720114,MAROC
930720111,MOULIN NEUF 1
930720102,CLOS SAINT-LAZARE 1
930720106,CITE JARDIN 2
930720117,AVENIR CERISAIE
930720115,AVENIR 1
930730202,COTTAGES 2
930730302,VERT GALANT 2
930730401,CENTRE VILLE 1
930730501,BOIS SAINT-DENIS 1
930730301,VERT GALANT 1
930730101,CENTRE ACTIVITE CHARLES DE GAULLE
930730304,VERT GALANT 4
930730303,VERT GALANT 3
930730404,CENTRE VILLE 4
930730502,BOIS SAINT-DENIS 2
930730201,COTTAGES 1
930730403,CENTRE VILLE 3
930730402,CENTRE VILLE 2
930740101,VERT GALANT GRAND CERF
930740102,VIEUX PAYS CARRIERES
930770103,MARNAUDES
930770102,COQUETIERS GALLIENI
930770111,BENONI EUSTACHE
930770108,TROIS FRERES
930770105,BONDY
930770104,FOCH_FRANCOIS COPPEE
930770112,PLATEAU D'AVRON
930770107,CARETTE_EGLISE
930770110,NEUILLY EPOQUE
930770101,ALLEE DE LA TOUR
930770109,MERMOZ
930770106,CENTRE VILLE
930780108,SE PICASSO
930780114,SO CENTRALE
930780110,SE ROSERAIE
930780106,NE HOPIPTAL
930780104,NE MOUSSEAUX
930780105,NE PARC
930780109,SE PASTEUR
930780113,SO BELLEVUE
930780112,SE EUROPE
930780102,NO HAIE
930780101,NO EXPO
930780107,SO MARCHE
930780115,SE MALLET
930780103,NO MAIRIE
930780111,SE ZONEDAC
930780116,SU GARE
930790103,QUARTIER 3
930790101,QUARTIER 1
930790105,QUARTIER 5
930790104,QUARTIER 4
930790102,QUARTIER 2
940020103,DIDEROT LOUIS BLANC
940020105,BLANQUI SEINE PONTON
940020102,TONY GARNIER SOLADIER
940020205,VERT DE MAISON
940020201,ZOLA CARNOT
940020104,MARCHE GUESDE
940020206,GRENOBLE TOULON
940020107,MAIRIE
940020108,14 JUILLET ZOLA
940020203,CARNOT PETIT PONT ALOUETTES
940020101,CHINAGORA BERTHELOT
940020106,MICOLON 14 JUILLET
940020202,GRAND ENSEMBLE
940020109,GARE
940020204,JARDIN VAL DE SEINE
940030101,JOLIOT CURIE 1
940030104,JEAN MAC_ 1
940030107,JULES FERRY 2
940030108,LAPLACE 1
940030109,LAPLACE 2
940030106,JULES FERRY 1
940030105,JEAN MAC_ 2
940030103,BARBUSSE
940030102,JOLIOT CURIE 2
940040101,LES HAUTES VARENNES
940040102,ROSTAND
940040106,BOIS CLARY
940040103,PREVERT
940040105,LE CENTRE
940040104,SAVREAU
940110108,FOSSE AUX MOINES
940110107,REPUBLIQUE
940110105,SAINT-EXUPERY
940110106,SALVADOR ALLENDE
940110104,CITE FABIEN
940110103,HAUT BONNEUIL
940110102,CENTRE ANCIEN
940110101,ZONE D'ACTIVITE
940150102,CARNOT
940150106,LES COTEAUX
940150103,CENTRE ANCIEN
940150101,PEPINIERE
940150104,FERBER LECLERC
940150105,LA GARENNE
940160103,COTEAU 1
940160109,PONT ROYAL
940160108,PRAIRIE
940160105,COTEAU 2
940160106,LA PLAINE 1
940160110,GRANGE-ORY LUMIERES
940160102,CITE JARDINS
940160101,CENTRE VILLE
940160111,GRANGE-ORY LUMIERES
940160107,LA PLAINE 2
940160104,CENTRE VILLE
940171103,MORDACS 3
940171301,COEUILLY 1
940171002,COTEAUX 2
940170601,REPUBLIQUE
940170901,PLATEAU
940170102,TREMBLAY 2
940171302,COEUILLY 2
940171303,COEUILLY 3
940171203,BOIS L'ABBE 3
940170402,MAROC 2
940171001,COTEAUX 1
940170702,QUATRE CITES 2
940170502,CENTRE 2
940170704,QUATRE CITES 4
940170101,TREMBLAY 1
940170203,PLANT 3
940171304,COEUILLY 4
940170401,MAROC 1
940171101,MORDACS 1
940170301,REMISE SAINT-MAUR 1
940171202,BOIS L'ABBE 2
940170201,PLANT 1
940170701,QUATRE CITES 1
940171401,PERROQUETS
940170202,PLANT 2
940170703,QUATRE CITES 3
940171204,BOIS L'ABBE 4
940170801,ZONE INDUSTRIELLE
940170302,REMISE SAINT-MAUR 2
940171102,MORDACS 2
940170501,CENTRE 1
940171201,BOIS L'ABBE 1
940170103,TREMBLAY 3
940180104,FRANGES DU BOIS DE VINCENNES
940180103,PLATEAU
940180102,GABRIELLE LECLERC
940180106,BORDEAUX VICTOR HUGO
940180109,BERCY
940180107,CARRIERES
940180101,CENTRE VILLE
940180105,CONFLANS
940180110,VALMY
940180108,ARCHEVECHE
940190108,HAUTS DE CHENNEVIERES PINCE VENT
940190103,COTEAUX
940190105,PARIS CHENNEVIERES
940190101,LE MOULIN
940190107,BOIS L'ABBE 2 PLAINE DES BORDES
940190102,CENTRE VILLE CHATEAU
940190104,LE FORT LA MAILLARDE
940190106,BOIS L'ABBE 1
940210108,SAUSSAIE
940210107,SORBIERS
940210106,CENTRE
940210105,BRETAGNE 2
940210102,LARUE 1
940210101,MARCHE D'INTERET NATIONAL PARIS RUNGIS
940210104,BRETAGNE 1
940210109,LA GUINET
940210103,LARUE 2
940220203,GONDOLES SUD II
940220202,GONDOLES SUD I
940220205,GONDOLES NORD II
940220104,PARC PRAIRIE I
940220107,HAUTES BORNES NAVIGATEURS I
940220102,CENTRE I
940220103,CENTRE OUEST
940220108,CENTRE II
940220106,PARC PRAIRIE II
940220201,GONDOLES NORD I
940220105,CENTRE SUD
940220204,GONDOLES SUD III
940220206,GONDOLES NORD III
940220101,CHOISY NORD
940280307,LES MECHES
940280407,ARCOS
940280302,LES BLEUETS
940280104,ILE SAINTE-CATHERINE
940280306,HENRI MONDOR_CHAMPEVAL
940280304,CIMETIERE
940280405,COTE D'OR_COTEAUX DU SUD_SARRASINS
940280208,MONTAIGUT_UNIVERSITE
940280406,LA HABETTE
940280401,CARDINAUD
940280408,SAINT_EXUPERY
940280101,BORDS DE MARNE
940280305,PLAISANCE_LES TILLEULS
940280201,LA BRECHE
940280202,LA CROIX DES MECHES
940280212,POMPADOUR_GRAND MARAIS
940280207,L'ECHAT
940280403,ABBAYE
940280209,LEVRIERE_HAYE AUX MOINES
940280402,CASALIS
940280206,PORT_SOURCE
940280303,VIET
940280102,EGLISE
940280404,PLUMERETTE
940280211,PALAIS_CH. PEGUY
940280103,REPUBLIQUE
940280205,L'ORMETTEAU
940280210,PALAIS_GRAND PAVOIS
940280215,LE LAC ETENDU
940280204,HOTEL DE VILLE
940280301,LE HALAGE
940330101,PARAPLUIES 1
940330116,LE VILLAGE 3
940330115,LE VILLAGE 2
940330111,BOIS CADET 2
940330103,PLATEAU
940330112,BOIS CADET 3
940330120,PASTEUR
940330106,LES LARRIS 1
940330107,LES LARRIS 2
940330113,MICHELET
940330109,LES ALOUETTES
940330117,LE VILLAGE 4
940330102,PARAPLUIES 2
940330108,LES LARRIS 3
940330118,ROUBLOT 1
940330114,LE VILLAGE 1
940330110,BOIS CADET 1
940330121,BOIS
940330104,VICTOR HUGO
940330105,JEAN ZAY
940330119,ROUBLOT 2
940340106,PEUPLERAIE
940340112,DOMAINE PENITENTIAIRE
940340105,FLEURS-PASTEUR
940340104,DAIX-THIBAUDES
940340108,VALLEE AUX RENARDS
940340107,FOSSE AUX LOUPS
940340103,CENTRE VILLE
940340101,CERISAIE-MEDICIS
940340102,SABLONNIERE
940340109,BERGONIE-FRERES LUMIERE
940370102,CENTRE VILLE 2
940370107,REINE BLANCHE 1
940370105,PLATEAU 2
940370104,PLATEAU 1
940370101,CENTRE VILLE 1
940370108,REINE BLANCHE 2
940370106,CHAPERON VERT
940370103,VICTOR HUGO
940380105,PETIT ROBINSON 2
940380108,CENTRE 3
940380109,JARDIN PARISIEN 1
940380103,LES BLONDEAUX 2
940380110,JARDIN PARISIEN 2
940380112,LALLIER P. HOCHART 2
940380106,CENTRE 1
940380113,LA VALLEE AUX RENARDS
940380107,CENTRE 2
940380111,LALLIER P. HOCHART 1
940380102,LES BLONDEAUX 1
940380104,PETIT ROBINSON 1
940410206,PLATEAU NORD
940410202,PETIT IVRY NORD
940410301,IVRY PORT NORD
940410104,FORT
940410208,DANTON OUEST
940410101,PLATEAU SUD
940410304,IVRY PORT SUD
940410204,CITE PIERRE ET MARIE CURIE
940410107,GAGARINE
940410211,DANTON EST
940410302,IVRY PORT CENTRE
940410103,CENTRE VILLE OUEST
940410105,CENTRE VILLE SUD
940410110,CENTRE VILLE EST
940410203,PETIT IVRY SUD
940410108,CENTRE VILLE NORD
940410102,MONMOUSSEAU
940410205,HOCHE_LE GALLEU
940410109,PARMENTIER SUD
940410201,VEROLLOT
940410207,MIRABEAU
940410106,PARMENTIER NORD
940420106,PERI
940420105,MOUTIER
940420102,JAURES
940420103,VAUTIER
940420101,PLATANES
940420107,OUGINOT
940420108,MOCQUET
940420104,LECLERC
940430105,BARNUFLES
940430108,LES PERICHETS
940430107,HAUTS FOSSES ESSLIERES SORIERES
940430104,LES COQUETTES
940430102,LES SABLONS
940430101,LES PLANTES
940430109,PETITS JARDINS BAS DE BICETRE
940430103,KREMLIN SAINT-GERMAIN
940430106,LES CLOSEAUX LES MARTINETS
940440102,LES NEUFS SAULETS
940440104,CENTRE VILLE
940440106,LES CANDIES
940440105,LES ORCHIDEES
940440107,LES GRANDS CHAMPS
940440101,LES VARENNES
940440103,SAINT-MARTIN
940460107,CENTRE_VERT DE MAISON 7
940460303,CHARENTONNEAU 3
940460403,PLANETES 3
940460304,CHARENTONNEAU 4
940460105,CENTRE_VERT DE MAISON 5
940460401,PLANETES 1
940460108,CENTRE_VERT DE MAISON 8
940460106,CENTRE_VERT DE MAISON 6
940460301,CHARENTONNEAU 1
940460103,CENTRE_VERT DE MAISON 3
940460202,ALFORT 2
940460101,CENTRE_VERT DE MAISON 1
940460111,CENTRE_VERT DE MAISON 11
940460204,ALFORT 4
940460109,CENTRE_VERT DE MAISON 9
940460402,PLANETES 2
940460203,ALFORT 3
940460104,CENTRE_VERT DE MAISON 4
940460201,ALFORT 1
940460110,CENTRE_VERT DE MAISON 10
940460302,CHARENTONNEAU 2
940460102,CENTRE_VERT DE MAISON 2
940460205,ALFORT 5
940480102,VIEUX VILLAGE-MURS DU PARC
940480101,BOIS DE NOTRE DAME
940480103,LA BUTTE DU BERGER
940520102,BOULEVARD DE STRASBOURG
940520103,COULMIERS
940520106,DAGOBERT ET MARIE CURIE
940520110,PLACE LECLERC
940520109,BOIS DE VINCENNES
940520107,LA SOUS-PREFECTURE
940520105,LE PORT
940520101,LES MARECHAUX
940520108,BALTARD
940520111,LES HAUTS DE NOGENT
940520104,CENTRE VILLE
940540105,CARRIERES_SENTIERS
940540102,GAZIER AVIATEURS
940540101,PARC DE LA CLOCHE
940540103,GAZIER NAVIGATEURS
940540108,TERRASSES_CALMETTE
940540106,PIERRE AU PRETRE
940540109,NOUVELET_LES SAULES
940540107,VIEIL ORLY_CENTRE VILLE
940540104,TILLEULS
940550105,OUEST
940550103,CENTRE SUD
940550104,SUD
940550102,CENTRE NORD
940550101,NORD
940580107,LA PRAIRIE DES PRESLES
940580109,LES SIAMS
940580106,L'ILE DE LA ROCHE
940580104,PONT DE BRY
940580102,LA PRAIRIE DE NOGENT
940580101,L'ILE D'AMOUR
940580113,LES JONCS MARINS FOSSE MOREAU
940580103,LES PARCLAIRS
940580111,LE THILLARD
940580112,LES JONCS MARINS CROIX D'EAU
940580105,IRIS NO 0105
940580110,L'ORAGE
940580108,LES CORLUIS
940590105,SAINT_PIERRE_KIFFER
940590102,SAINT_MARTIN
940590104,MARBEAU_COEUILLY
940590106,GAMBETTA
940590101,LE VAL ROGER_PARC DE LA LANDE
940590103,LE CENTRE
940590107,SAINT_ANTOINE
940600104,LES MARNIERES
940600101,BOIS DES FRICHES
940600105,VILLAGE PIERRE LAIS
940600103,L'HERMITAGE
940600102,LES BORDES HOTEL DE VILLE
940650102,LES ANTES
940650105,LE SUD
940650101,RUNGIS VILLE
940650103,MIN
940650104,SILIC
940670109,DAUMESNIL
940670106,LA PELOUSE
940670107,NOTRE DAME
940670103,SAINT-LOUIS
940670108,LIBERATION
940670104,VICTOR HUGO
940670101,BEGIN
940670105,SAINT-MICHEL
940670102,CHARLES DE GAULLE
940680303,LE PARC SAINT-MAUR 3
940680603,LES MURIERS 3
940680402,CHAMPIGNOL 2
940680202,LE VIEUX SAINT-MAUR 2
940680301,LE PARC SAINT-MAUR 1
940680501,LA VARENNE 1
940680505,LA VARENNE 5
940680302,LE PARC SAINT-MAUR 2
940680704,LA PIE 4
940680107,ADAMVILLE 7
940680204,LE VIEUX SAINT-MAUR 4
940680701,LA PIE 1
940680702,LA PIE 2
940680401,CHAMPIGNOL 1
940680801,SAINT-MAUR CRETEIL 1
940680504,LA VARENNE 4
940680201,LE VIEUX SAINT-MAUR 1
940680103,ADAMVILLE 3
940680101,ADAMVILLE 1
940680104,ADAMVILLE 4
940680602,LES MURIERS 2
940680102,ADAMVILLE 2
940680105,ADAMVILLE 5
940680106,ADAMVILLE 6
940680203,LE VIEUX SAINT-MAUR 3
940680601,LES MURIERS 1
940680304,LE PARC SAINT-MAUR 4
940680803,SAINT-MAUR CRETEIL 3
940680502,LA VARENNE 2
940680109,ADAMVILLE 9
940680503,LA VARENNE 3
940680802,SAINT-MAUR CRETEIL 2
940680703,LA PIE 3
940680108,ADAMVILLE 8
940690102,OUEST QUARTIER DU PLATEAU
940690101,OUEST QUARTIER DU PONT
940690103,QUARTIERS CENTRE ET BRAS DE MARNE
940690104,EST QUARTIERS ECLUSE_GRAVELLE_PANORAMIS
940710104,LES MONROIS ... FDV
940710106,LE PLATEAU-PARC
940710108,LE PETITI VAL ... CLOS DE VILLE
940710107,NOTRE DAME ... BRUYERES
940710110,BERGES NOYERS PV
940710111,GARE VARENNES ZI
940710103,LA CITE VERTE
940710109,LE CENTRE
940710105,LA PROCESSION ... FORT
940710101,LE GRAND VAL
940710102,LA FOSSE ROUGE
940730112,LE PAVE DE GRIGNON
940730105,LA COUTURE DU MOULIN
940730109,LES NEFLIERS
940730110,LE PRESSOIR
940730107,LA PREVOTE
940730102,LE FOSSE BAZIN
940730104,LA BELLE EPINE
940730101,LES SAVATS
940730108,LES SAULES
940730103,LES BAUDEMONS
940730111,LE COULON
940730106,LE MARTRAY
940740105,POLOGNE_SAINT MARTIN
940740104,VIGNES_COTEAU
940740102,LUTECE_BERGERIE
940740103,CENTRE VILLE
940740108,VAL POMPADOUR_L'ETANG ETENDU
940750101,LE REVEILLON
940750103,LA GARE
940750104,GROSBOIS
940750102,LES SABLONS
940760114,HAUTES BRUYERES
940760120,PETITS ORMES
940760113,REPUBLIQUE
940760101,PASTEUR
940760107,ZOLA
940760105,MONSIVRY
940760115,EPI D'OR
940760109,CENTRE VILLE EST
940760111,CENTRE VILLE W
940760110,VAUX DE ROME
940760121,CENTRE VILLE S
940760108,LION D'OR
940760103,ESSELIERES
940760102,GUIPONS
940760116,MERMOZ
940760119,LEBON
940760118,DELAUNE
940760104,MONTS CUCHETS
940760117,LES LOZAITS
940760112,CENTRE VILLE N
940760106,BARMONTS
940770103,GARE
940770101,BORD DE L'EAU ET ZONE INDUSTRIELLE
940770107,LA GRUSIE
940770104,FAISANDERIE BAS ET GARE
940770106,HAUT PAYS
940770105,FAISANDERIE HAUT
940770108,PLATEAU ET FRAIS ROSSET
940770102,VAL D'ABLON ET ZONE INDUSTRIELLE
940780204,PRESIDENT WILSON
