Country Name,"1960 - CO2 emissions (kt)","1960 - CO2 emissions (metric tons per capita)","1970 - CO2 emissions (kt)","1970 - CO2 emissions (metric tons per capita)","1980 - CO2 emissions (kt)","1980 - CO2 emissions (metric tons per capita)","1990 - CO2 emissions (kt)","1990 - CO2 emissions (metric tons per capita)","2000 - CO2 emissions (kt)","2000 - CO2 emissions (metric tons per capita)","2005 - CO2 emissions (kt)","2005 - CO2 emissions (metric tons per capita)","2010 - CO2 emissions (kt)","2010 - CO2 emissions (metric tons per capita)","2011 - CO2 emissions (kt)","2011 - CO2 emissions (metric tons per capita)","2012 - CO2 emissions (kt)","2012 - CO2 emissions (metric tons per capita)","2013 - CO2 emissions (kt)","2013 - CO2 emissions (metric tons per capita)"
"Korea, Rep.","12552.141","0.501837250634426","53783.889","1.66819197907051","134868.593","3.53765053434504","246943.114","5.76037425211894","447561.017","9.52093176005307","462922.08","9.61654700082847","566716.515","11.4695874748226","589400.577","11.8402412120345","584079.76","11.6805577328622","592499.192","11.7981500833867"
Kosovo,"","","","","","","","","","","","","","","","","","","",""
Kuwait,"7803.376","29.7881982883014","25041.943","33.3810678446888","24675.243","17.8245281873988","48312.725","23.4660841681109","53560.202","27.7590229441245","71546.837","31.6074883239294","89625.147","29.2943088564599","91029.608","28.1026617530789","101146.861","29.5787293823425","97960.238","27.2589636999752"
Kyrgyz Republic,"","","","","","","","","4635.088","0.946245304589254","5390.49","1.04414248634409","6384.247","1.1718730152903","7656.696","1.38844086606463","10120.92","1.804986445998","9842.228","1.7207895657039"
Lao PDR,"80.674","0.0380547788054779","572.052","0.212973445891233","187.017","0.05749590878473","212.686","0.050069223433374","938.752","0.17570152721033","1404.461","0.244466156032398","1639.149","0.261822135584384","1624.481","0.255144372253475","2159.863","0.333670062798835","2174.531","0.330476589232346"
Latvia,"","","","","","","","","6351.244","2.68262296466812","7506.349","3.35284632519489","8074.734","3.84959345523717","7300.997","3.54467402919539","7062.642","3.47174754795094","7080.977","3.5182409036458"
Lebanon,"2581.568","1.43028942444764","3949.359","1.71905364448466","6178.895","2.37166899397918","8214.08","3.03885396292072","15247.386","4.71270329914879","16208.14","4.06538470703172","20054.823","4.62395703543981","20450.859","4.45387719314293","22640.058","4.59765970785034","22581.386","4.27112326673589"
Lesotho,"","","","","","","","","","","1419.129","0.736886788337996","2258.872","1.12348937076056","2200.2","1.08226960820483","2222.202","1.08013829568504","2295.542","1.10200421399085"
Liberia,"165.015","0.147293526636282","1452.132","1.02282409024827","2042.519","1.07925373930862","476.71","0.226694190863279","425.372","0.147087381326488","729.733","0.223174544144479","795.739","0.201046238115811","894.748","0.21932388038555","1030.427","0.245916201190648","957.087","0.222905369085626"
Libya,"693.063","0.483113477431659","32331.939","15.2922903667659","26904.779","8.43065373903583","36780.01","8.36209783560866","47113.616","8.82729728190324","52108.07","8.98176054197995","61348.91","9.7912347181806","39390.914","6.26380884170407","52397.763","8.33907406543874","51040.973","8.14571958096945"
Liechtenstein,"","","","","","","","","","","","","55.005","1.51629176314919","47.671","1.30473218928757","47.671","1.29572449783915","51.338","1.3860151187905"
Lithuania,"","","","","","","","","12163.439","3.47572906808217","13901.597","4.18404209084167","13468.891","4.34861630293916","13787.92","4.55330131121176","13831.924","4.62950967158482","12640.149","4.27365723711993"
Luxembourg,"11518.047","36.6851832977673","13747.583","40.532896385599","11026.669","30.2805684470685","10003.576","26.1976587665314","8239.749","18.8855122622049","11547.383","24.8246466791929","10967.997","21.6351358015437","10938.661","21.1029696323119","10663.636","20.0842194874808","10161.257","18.7007821702002"
"Macao SAR, China","51.338","0.299423758865248","205.352","0.818145236795659","528.048","2.14447928004029","1034.094","2.87459935786065","1635.482","3.78665314523729","1837.167","3.92432110289673","1983.847","3.71071926917135","2357.881","4.31307597469827","2273.54","4.07617572338072","2167.197","3.81511153829904"
"Macedonia, FYR","","","","","","","","","12064.43","5.99608558629975","11279.692","5.52142793507642","8602.782","4.1711610939066","9387.52","4.54406047181648","8962.148","4.33106747790283","8294.754","4.00221081058391"
Madagascar,"399.703","0.0783828044674529","971.755","0.147766198657878","1617.147","0.184890418081897","949.753","0.0822597377986177","1873.837","0.119012987834532","1741.825","0.0952316828166742","1958.178","0.0928947568665187","2313.877","0.106734221857628","2665.909","0.119581164561141","3076.613","0.134205995779984"
Malawi,"","","454.708","0.0987692829676053","711.398","0.11542625816841","612.389","0.0650854639356922","894.748","0.0799365330650759","916.75","0.0719141100386685","1191.775","0.0806898579157071","1188.108","0.0780273587125553","1129.436","0.0719366009963035","1272.449","0.0785941381802711"
Malaysia,"","","14601.994","1.33857218053149","27997.545","2.0238595653713","56592.811","3.10760032742673","125734.096","5.36849121533293","174486.861","6.76407281186895","218476.193","7.76956179875176","220405.035","7.71376006764435","218707.214","7.53592675058938","236510.499","8.02672706796303"
Maldives,"","","","","44.004","0.278010133811804","143.013","0.656022935779817","451.041","1.57706643356643","601.388","1.87348286604361","898.415","2.44799727520436","953.42","2.52896551724138","1078.098","2.80025454545455","1048.762","2.66860559796438"
Mali,"121.011","0.0229895910314549","201.685","0.0339020914792514","392.369","0.0553402090936338","421.705","0.0497171977375819","821.408","0.0743562507796287","898.415","0.0697452230288298","964.421","0.0635856012736887","1045.095","0.0668257123245145","993.757","0.0616767913125927","1026.76","0.061882473324499"
Malta,"341.031","1.04434542949012","663.727","2.19305137948125","1023.093","3.23104107123119","2178.198","6.15014823389898","2064.521","5.41353251364186","2698.912","6.68322132361317","2526.563","6.09532988506856","2519.229","6.05194009628412","2665.909","6.35564959292415","2218.535","5.24013047565509"
Marshall Islands,"","","","","","","47.671","1.00784355179704","77.007","1.47633289239087","84.341","1.62013523377771","102.676","1.9584191653315","102.676","1.95420719057498","102.676","1.94968004101551","102.676","1.94513696813549"
Mauritania,"36.67","0.0427304613305056","429.039","0.373431989332479","630.724","0.411140191058514","905.749","0.447578527078346","1173.44","0.432776761705394","1587.811","0.503413824666219","2236.87","0.622840674945704","2394.551","0.650124171207755","2654.908","0.702902013652392","2647.574","0.683653507489896"
Mauritius,"179.683","0.272514942723982","498.712","0.603767554479419","590.387","0.611141993232157","1463.133","1.38191117092867","2691.578","2.2677893927994","3296.633","2.68399940077541","3916.356","3.13208253358925","3920.023","3.12999878633412","4070.37","3.24104493893535","3725.672","2.960046970849"
Mexico,"63116.404","1.65338228937023","114073.036","2.19245329878753","268453.736","3.87206064637142","314291.236","3.67122326888294","382508.437","3.72058829909057","435437.915","3.9676193457395","445162.799","3.75292550742621","466779.764","3.87802694350267","480883.046","3.9393729203234","488602.081","3.94861524649215"
"Micronesia, Fed. Sts.","","","","","","","","","135.679","1.2629526203109","121.011","1.13948473605906","121.011","1.16784566537025","128.345","1.24033592330589","143.013","1.38155454229298","146.68","1.4142193254787"
Moldova,"","","","","","","","","3512.986","0.965214232804117","4895.445","1.36166630553571","4932.115","1.38463017732791","5038.458","1.41530275680859","4924.781","1.38355238446543","4976.119","1.39834950370458"
Monaco,"","","","","","","","","","","","","","","","","","","",""
Mongolia,"1294.451","1.35471693769008","2849.259","2.22802885461263","6879.292","4.07149764858649","9988.908","4.57337218911748","7506.349","3.13098774608561","8562.445","3.38912512314725","24660.575","9.0909300364919","27583.174","9.99725777561602","32727.975","11.6538548230823","41591.114","14.5465487584876"
Montenegro,"","","","","","","","","","","2057.187","3.34904381036725","2581.568","4.16766436131399","2570.567","4.14554758345308","2335.879","3.76389822124038","2247.871","3.61855387978564"
Morocco,"3641.331","0.295357988224715","7293.663","0.45472848450086","15944.116","0.794350032199241","23542.14","0.943567904741811","33905.082","1.17113762904633","45771.494","1.50636078503156","55958.42","1.74283277934955","57685.577","1.77319687799974","62724.035","1.90163939147816","58558.323","1.75048194934183"
Mozambique,"1884.838","0.251537177721152","2984.938","0.322275195695826","3208.625","0.26881058317602","1023.093","0.0765102616510311","1349.456","0.0738839464632444","1822.499","0.0862652979578993","2735.582","0.112476074110198","3223.293","0.128844512879902","3120.617","0.121269410150295","4019.032","0.15184964926373"
Myanmar,"2717.247","0.12646343570247","4616.753","0.16994571716273","5526.169","0.160314991047178","4275.722","0.101785191715089","10087.917","0.211620751599268","11598.721","0.232045407331011","12515.471","0.241924262172783","14297.633","0.274292954735647","12933.509","0.246147003223461","12603.479","0.237874069086249"
Namibia,"","","","","","","40.337","0.028497711323702","1642.816","0.865572540521288","2310.21","1.13970417745012","3098.615","1.41254297075686","2823.59","1.26044065582786","3373.64","1.47214773666951","2948.268","1.25640418104212"
Nauru,"","","66.006","10.1657169259202","124.678","16.6503739316239","124.678","13.6155946270613","84.341","8.39882493527186","62.339","6.16302521008403","44.004","4.38942643391521","40.337","4.01642935377875","40.337","4.00208354003373","44.004","4.34607407407407"
Nepal,"80.674","0.00802172031367379","227.354","0.0189667550793053","542.716","0.0364481587741637","634.391","0.0338491922392476","3069.279","0.129286447070985","3083.947","0.120906633422783","5056.793","0.188153368574311","5533.503","0.203593022129356","5845.198","0.212548674088467","6501.591","0.233576268652743"
Netherlands,"73505.015","6.3991796202037","141934.902","10.8858088713402","177508.469","12.544945440925","158403.399","10.5944750062034","165356.031","10.3830897629483","170255.143","10.4323848085046","181648.512","10.932543158471","172400.338","10.3276567275746","169378.73","10.1091682571408","169972.784","10.1147592492266"
New Caledonia,"861.745","10.908164556962","2394.551","21.3799196428571","2002.182","14.2961942163513","1584.144","9.26947495304244","2233.203","10.4732120245744","2823.59","12.2233333333333","3542.322","14.169288","3648.665","14.3648228346457","3630.33","14.0167181467181","3861.351","14.6819429657795"
New Zealand,"11543.716","4.86706973606544","14194.957","5.05032803216281","17458.587","5.6084638118796","23545.807","7.07123761186858","32980.998","8.54939419861576","34139.77","8.2584895619149","31778.222","7.30416300825155","31503.197","7.18594822080292","34506.47","7.82796896622127","33960.087","7.64505234010941"
Nicaragua,"531.715","0.299609059805172","1404.461","0.585656948536234","2027.851","0.623971433055069","2548.565","0.614917516052352","3762.342","0.748457863384839","4319.726","0.803023500895186","4536.079","0.790571414927387","4880.777","0.840384986570616","4675.425","0.795541594620688","4569.082","0.76847528426684"
Niger,"29.336","0.0086404030145982","216.353","0.0481067205057195","572.052","0.0959310325282288","733.4","0.0926960000930246","696.73","0.0620721254702761","715.065","0.0530249819138217","1173.44","0.0720255782135884","1327.454","0.0783321142998091","1866.503","0.105836134740155","1961.845","0.106860920526505"
Nigeria,"3406.643","0.0753488473116664","21539.958","0.383738649312857","68154.862","0.924784569739766","38162.469","0.399116593333563","79170.53","0.644308605137525","104689.183","0.749861800229742","92016.031","0.577175348353394","96093.735","0.586757907180559","99636.057","0.592224312491691","95650.028","0.553477350778919"
Northern Mariana Islands,"","","","","","","","","","","","","","","","","","","",""
Norway,"13102.191","3.65856369820612","28012.213","7.22753506857875","38052.459","9.31375384886505","31510.531","7.42914808133872","39673.273","8.83401570307687","42438.191","9.17921692577863","60113.131","12.2949545247412","45195.775","9.12476721592671","49889.535","9.94098023481974","59636.421","11.7403242327236"
Oman,"","","234.688","0.32422186917179","6046.883","5.23823107742285","11386.035","6.28313244036533","21895.657","9.77745274075278","29893.384","11.9244849496847","50373.579","17.1120612606994","56215.11","17.5124789603","59203.715","16.6997203536508","61183.895","15.6604231167736"
Pakistan,"14154.62","0.31516476401196","24337.879","0.418937908800217","32067.915","0.41074804759669","68565.566","0.637181213501023","106449.343","0.769974452241893","136636.087","0.890970980973123","161395.671","0.949141097772165","162008.06","0.932851893613558","163060.489","0.919208630374679","153368.608","0.846439474149519"
Palau,"14.668","1.52189250881926","135.679","11.8176988067242","157.681","12.9278511109289","234.688","15.5535820796607","113.677","5.92870553875039","190.684","9.57874114633043","216.353","10.5692721055203","223.687","10.8554304571484","223.687","10.776980150318","223.687","10.6930063578565"
Panama,"997.424","0.880397979034781","2203.867","1.45058721392121","3124.284","1.57905765513059","2768.585","1.12042646529152","5790.193","1.91174282732387","6838.955","2.0603599974814","9163.833","2.53109178661767","10098.918","2.74279619737103","10084.25","2.69361479004669","10362.942","2.72301765543793"
Papua New Guinea,"179.683","0.0913507514399145","693.063","0.284654102774201","1829.833","0.56906940574713","2141.528","0.515050014394275","2665.909","0.496070655079381","4385.732","0.720519212966195","4664.424","0.681184727252229","5229.142","0.746895234112231","4979.786","0.6959995080274","6072.552","0.830847584522027"
Paraguay,"304.361","0.159948309685733","744.401","0.300877247583164","1492.469","0.469237207243349","2163.53","0.513446486968821","3689.002","0.695683314717041","3832.015","0.661206044075974","5097.13","0.820810138429473","5320.817","0.845411083957245","5207.14","0.816273360043216","4972.452","0.769054524752195"
Peru,"8173.743","0.812376640147477","17784.95","1.3330976201236","24121.526","1.3895594234684","21169.591","0.969896124271522","30296.754","1.16908740636411","37135.709","1.34498960283308","57593.902","1.96073398315851","49632.845","1.66777643775644","54520.956","1.80779785168943","57153.862","1.86988385354306"
Philippines,"8335.091","0.317249027643298","24781.586","0.692131606853854","37000.03","0.780641317843003","41763.463","0.674176857311387","73306.997","0.940650370314615","74832.469","0.86871692885601","84920.386","0.912740629720673","85584.113","0.905640172970018","91319.301","0.951071109856615","98238.93","1.00683860344881"
Poland,"199767.159","6.74036258180107","304441.674","9.32031832918507","464575.897","13.0593674620476","368423.49","9.66717214041947","299289.539","7.82279832871167","302538.501","7.92702668605069","316264.082","8.31337682505654","316997.482","8.32817587460663","299960.6","7.88060078242576","302333.149","7.94772847647788"
Portugal,"8225.081","0.928578089430729","15258.387","1.75779140459731","26985.453","2.76311600530477","42320.847","4.23919892363364","62731.369","6.09640338514531","65279.934","6.21516547609187","48136.709","4.55275264586545","47623.329","4.51082721765256","46061.187","4.38058681612395","46262.872","4.42398077131801"
Puerto Rico,"","","","","","","","","","","","","","","","","","","",""
Qatar,"176.016","3.72056056987043","7568.688","69.2285486924787","13098.524","58.5500480522093","11774.737","24.712026578352","34730.157","58.5221694051593","50956.632","60.8856144643958","72617.601","41.1311618775959","80435.645","42.2137520159418","94124.556","46.6974773072756","85023.062","40.4623554695977"
Romania,"53450.192","2.90381202054338","120112.585","5.93136910198012","196617.206","8.83964723093059","158861.774","6.84694870039374","90681.243","4.04051865503903","96456.768","4.52430549513278","79287.874","3.91605567102196","84872.715","4.21256220614261","81722.762","4.07431545512808","70736.43","3.53970760059214"
Russian Federation,"","","","","","","","","1557899.281","10.6271205332605","1615089.813","11.2535286682124","1675026.928","11.7258200134885","1768073.386","12.3675339324325","1835608.525","12.8183452615457","1789074.295","12.4668162845481"
Rwanda,"106.343","0.0362521749327748","58.672","0.0156269226692122","495.045","0.0962975311557416","542.716","0.0747569472184954","528.048","0.0658260070120763","528.048","0.0586183967327655","590.387","0.0573543796677356","663.727","0.0628741973256297","737.067","0.0681374828400671","799.406","0.0721609626925929"
Samoa,"14.668","0.135008513967509","29.336","0.204896106163786","99.009","0.636492793499364","124.678","0.765529733214626","139.346","0.798023068024328","168.682","0.937497221110666","205.352","1.10387090184864","234.688","1.25211007608011","253.023","1.33944764718027","238.355","1.25193024843742"
San Marino,"","","","","","","","","","","","","","","","","","","",""
Sao Tome and Principe,"11.001","0.171208466267217","14.668","0.197546160994465","40.337","0.424810169241625","47.671","0.419731454985692","47.671","0.347547461433029","77.007","0.502833897065545","99.009","0.579406601123596","102.676","0.587909256438739","113.677","0.636903027722373","113.677","0.623277005910541"
Saudi Arabia,"2676.91","0.655055537216211","45291.117","7.76011986168172","169404.399","17.0892582879489","217948.145","13.3208306743906","296935.325","13.8804943728981","397642.146","16.0694463539034","520552.652","18.5311734542818","500728.85","17.3934011286059","565997.783","19.1889368429607","541428.883","17.9274848083929"
Senegal,"828.742","0.260810810810811","1309.119","0.310382966858665","3351.638","0.601876109671804","3182.956","0.423592075857433","3938.358","0.399404375686699","5812.195","0.515768754513491","7744.704","0.597733188719336","8368.094","0.626494880625541","7913.386","0.574261536992308","8423.099","0.592298341591168"
Serbia,"","","","","","","","","","","","","45925.508","6.29855463313399","49192.805","6.80012880664199","44062.672","6.12060018249562","44869.412","6.26306327130767"
Seychelles,"","","29.336","0.547313432835821","95.342","1.48046583850932","150.347","2.14781428571429","572.052","7.05096695467824","689.396","8.31599517490953","689.396","7.67958115183246","597.721","6.83570636200409","704.064","7.97327384120585","645.392","7.17899888765295"
Sierra Leone,"715.065","0.327755728213903","872.746","0.347133485618008","608.722","0.197226806842651","487.711","0.124061357221495","425.372","0.104753135474618","546.383","0.107740840511185","726.066","0.125706080193189","898.415","0.152044167890243","1030.427","0.170511373442722","1191.775","0.192879462049547"
Singapore,"1393.46","0.846367832847425","18210.322","8.77817401783562","31433.524","13.0216405096222","46941.267","15.4050651563503","49005.788","12.1666243367801","30359.093","7.1169214316223","43945.328","8.65622372817789","38327.484","7.3938639825545","54627.299","10.2829076373047","50556.929","9.36384738965047"
Sint Maarten (Dutch part),"","","","","","","","","","","","","","","","","744.401","21.4896362586605","762.736","20.8357964323763"
Slovak Republic,"","","","","","","","","35885.262","6.65932948826437","39357.911","7.32539080596046","36240.961","6.72195956247584","34524.805","6.39539628896351","32764.645","6.05902290100616","33677.728","6.2211866014531"
Slovenia,"","","","","","","","","14396.642","7.23840366026874","15867.109","7.93167469309774","15423.402","7.5288147953976","15192.381","7.40065411724131","14928.357","7.25678326274245","14440.646","7.0101822711489"
Solomon Islands,"11.001","0.0933324283738727","40.337","0.25164699423552","102.676","0.445228823922225","146.68","0.470355845296923","146.68","0.355729308137053","161.348","0.343801272517292","194.351","0.36936430136627","198.018","0.368304169270601","198.018","0.360582123307876","198.018","0.353171566922604"
Somalia,"84.341","0.030598466104093","216.353","0.0627943763024537","814.074","0.133680323207668","18.335","0.00290036644117049","517.047","0.0700091910868663","594.054","0.0701616097814818","612.389","0.0639122603742921","575.719","0.0587068801132291","638.058","0.0635919403047551","623.39","0.0607109922452491"
South Africa,"97934.569","5.62971769372269","149763.947","6.78063779598859","228454.1","8.28452639976791","319795.403","9.08509667613636","378665.421","8.60603229545454","416915.898","8.81987184996982","474099.096","9.33783819396214","475037.848","9.21509670289159","472071.245","9.01649877213629","471238.836","8.85916909346285"
South Sudan,"","","","","","","","","","","","","","","","","1331.121","0.121224542541894","1448.465","0.126461413276456"
Spain,"48928.781","1.60659271055656","116929.629","3.4579698591709","215003.544","5.74276404293006","218597.204","5.62663465672907","294434.431","7.31274002056865","353462.13","8.09705804769438","270910.626","5.81641636625128","270547.593","5.78801845772827","264779.402","5.66093880333453","236968.874","5.08298252393364"
Sri Lanka,"2258.872","0.228261115602264","3597.327","0.287464200095893","3410.31","0.23125449243914","3868.685","0.226530331420541","10238.264","0.548821441972661","12101.1","0.624637381923295","13688.911","0.680431007058356","15232.718","0.751490774543661","16226.475","0.794480757931845","16024.79","0.778696243743622"
St. Kitts and Nevis,"11.001","0.214875871633103","25.669","0.571921928612807","51.338","1.18824210160861","124.678","3.05336370092817","183.35","4.02577727033199","234.688","4.77600276765909","260.357","4.97320064180929","267.691","5.05096418732782","278.692","5.19463187325256","278.692","5.1323548369275"
St. Lucia,"14.668","0.163157250753607","66.006","0.633685989132313","113.677","0.963495050176295","165.015","1.19420321320017","330.03","2.10278498110851","366.7","2.21695575157037","403.37","2.27382650213927","407.037","2.27042358794721","407.037","2.2501907236442","407.037","2.23272537780094"
St. Martin (French part),"","","","","","","","","","","","","","","","","","","",""
St. Vincent and the Grenadines,"11.001","0.135902060582102","29.336","0.324308787600738","36.67","0.364853839571767","80.674","0.750392990354296","146.68","1.35944465555113","220.02","2.02319101784844","220.02","2.01269713491163","198.018","1.81101325211952","253.023","2.31422064499607","209.019","1.91186989490245"
Sudan,"1360.457","0.12978371368493","4855.108","0.349795296852885","3747.674","0.196013969668436","5221.808","0.202623461089627","5533.503","0.159133713745191","10982.665","0.273950845139068","15940.449","0.345245385884236","15658.09","0.330142236762997","14660.666","0.301083380638175","15445.404","0.309100309482467"
Suriname,"432.706","1.49223373291214","1609.813","4.33598640335283","2372.549","6.5399653230497","1811.498","4.43694461589709","2299.209","4.78253607376792","1686.82","3.42850290346119","2625.572","5.06729249374205","2170.864","4.14731038382696","2508.228","4.74562327944223","2101.191","3.93887149686006"
Swaziland,"33.003","0.0945013787356865","366.7","0.822484994751527","465.709","0.771842624711414","425.372","0.493054589627322","1188.108","1.11694203804591","1019.426","0.922856454851436","1037.761","0.869767204068565","1048.762","0.864988312997234","1206.443","0.979498966464073","1089.099","0.870832637023734"
Sweden,"49222.141","6.5764065843507","92379.064","11.4859318289735","71759.523","8.63476990820442","51946.722","6.06936831940328","49350.486","5.56243008285854","51561.687","5.71031351209116","52023.729","5.54734805226545","51734.036","5.47495712076762","47047.61","4.94230082776452","44326.696","4.61718188417353"
Switzerland,"19523.108","3.66436597885029","40296.663","6.51957044283522","40538.685","6.41494978643569","42610.54","6.34508516765421","39049.883","5.43548498451474","41338.091","5.55835038183489","38994.878","4.98342894466888","36967.027","4.67203836308538","37740.764","4.71944729313164","40348.001","4.98779518146461"
Syrian Arab Republic,"3223.293","0.701817876199955","6659.272","1.04396907130837","20802.891","2.32274772793149","37359.396","3.00038380797747","51040.973","3.12099895744479","50626.602","2.79198384897414","61605.6","2.97315686098309","56908.173","2.77585041866153","43820.65","2.19336228942383","36064.945","1.8664650753654"
Tajikistan,"","","","","","","","","2236.87","0.361593119600036","2442.222","0.358851866572725","2544.898","0.335663418844543","2350.547","0.303142859906434","3054.611","0.385151726865793","3586.326","0.442107108401564"
Tanzania,"828.742","0.0822614345738593","1767.494","0.129910218687966","1884.838","0.100874968885291","2266.206","0.08901671319521","2651.241","0.0779969692503352","5504.167","0.140895493733617","7106.646","0.155681831997858","8093.069","0.171743508339601","9545.201","0.196218766181412","10751.644","0.21411877696451"
Thailand,"3714.671","0.135585898664454","15375.731","0.416856902526599","40135.315","0.846998833499612","90805.921","1.60483190093163","181270.811","2.89138946888155","247467.495","3.75725125175792","288589.233","4.32719260402113","290342.059","4.33974920809929","305222.745","4.54443085915056","303117.887","4.4938694843231"
Timor-Leste,"","","","","","","","","","","176.016","0.179754718387747","234.688","0.220073161423056","245.689","0.219288427621761","293.36","0.25532700063884","440.04","0.372893449450837"
Togo,"66.006","0.0417623898063477","275.025","0.130003436505712","718.732","0.264158321811148","773.737","0.204317098070158","1360.457","0.279083273244597","1338.455","0.239943071435524","2610.904","0.408537767505454","2409.219","0.366913390573117","2163.53","0.320732936125146","2229.536","0.321781847409312"
Tonga,"11.001","0.178587662337662","25.669","0.304243214412706","40.337","0.433698538819659","77.007","0.809305111821086","95.342","0.973891192874216","113.677","1.12709948640663","117.344","1.12888298844604","102.676","0.983561958770787","179.683","1.71503975412574","209.019","1.98802537593091"
Trinidad and Tobago,"2581.568","3.0425760859701","8998.818","9.51253282254893","16937.873","15.606512621302","16959.875","13.8798751784101","23894.172","18.8442814555435","29512.016","22.7552356212696","47909.355","36.0737409597958","46900.93","35.1373099888372","45371.791","33.8196938085644","46541.564","34.5202367531003"
Tunisia,"1727.157","0.409210934392178","3744.007","0.730252974448996","9493.863","1.48713392857143","13267.206","1.6269996566271","19922.811","2.08561224810259","22662.06","2.25965300628178","27660.181","2.62253899176077","26021.032","2.43784144353464","27003.788","2.50557067965669","27667.515","2.54145179809856"
Turkey,"16820.529","0.610472836627799","42639.876","1.22626935424048","75763.887","1.72560127035637","145858.592","2.70135492240382","216151.315","3.41794399719786","237390.579","3.49820837909564","298002.422","4.12115485547753","320840.498","4.3641673255392","329560.624","4.40299537254827","323451.402","4.24345263809827"
Turkmenistan,"","","","","","","","","37539.079","8.339387868581","48338.394","10.1811358809766","57289.541","11.3624747743701","62592.023","12.2569107630175","64993.908","12.5642082521336","66893.414","12.7657043164161"
Turks and Caicos Islands,"","","","","","","","","14.668","0.77707141343505","121.011","4.57508506616257","190.684","6.15248604523602","190.684","6.01014908437608","198.018","6.10601295097132","198.018","5.98187475455397"
Tuvalu,"","","","","","","","","","","","","","","","","","","",""
Uganda,"421.705","0.0621231426070875","1444.798","0.152953030820163","627.057","0.0499736446857342","759.069","0.0436638798911827","1430.13","0.060196645827893","2170.864","0.0774135948999824","3920.023","0.11825315057577","4264.721","0.124479814007694","4085.038","0.115394532638129","4895.445","0.133852656304432"
Ukraine,"","","","","","","","","320902.837","6.52561877529799","333876.683","7.08790191730628","304643.359","6.6413496850931","286444.038","6.26708553125294","295772.886","6.48720066325535","271101.31","5.95963275122226"
United Arab Emirates,"11.001","0.118785902474841","15247.386","64.7628889625118","36904.688","36.2953257755542","52009.061","28.7111602918754","112562.232","36.904101073791","116148.558","25.9145872267054","160812.618","19.3065040405414","159584.173","18.2700918243305","172356.334","19.2522228882032","169122.04","18.7082357943791"
United Kingdom,"584299.78","11.1507591603053","653063.364","11.7323972998343","579290.658","10.2867570419519","555924.534","9.71088167805014","541784.582","9.19954923303155","542580.321","8.98293853602857","493607.536","7.86420459429186","447935.051","7.08097870090032","467197.802","7.33431085881856","457472.918","7.13372170937646"
United States,"2890696.1","15.9997791565885","4328904.501","21.1112522725943","4723209.677","20.7864877412257","4823557.132","19.3233681671961","5701829.301","20.2076147591466","5795161.785","19.6102750390681","5408869.004","17.4848031479796","5305279.921","17.0194385160343","5115806.031","16.28705288144","5186168.427","16.389757994879"
Uruguay,"4319.726","1.7015832424386","5742.522","2.04374832505813","5837.864","2.00216546201267","3993.363","1.28404491722956","5306.149","1.59763997926077","5775.525","1.73668243521185","6380.58","1.89087053337261","7763.039","2.29295134407094","8694.457","2.55963768928739","7605.358","2.23163943099248"
Uzbekistan,"","","","","","","","","121058.671","4.9110225797553","112877.594","4.31373844919173","104168.469","3.64704888244685","113684.334","3.87480091617416","115814.861","3.88973319451208","103226.05","3.41319866945297"
Vanuatu,"","","40.337","0.472396589684733","62.339","0.539106145251397","66.006","0.450144237654553","84.341","0.455754412130251","58.672","0.28022447761194","121.011","0.512109657679465","132.012","0.545783790041178","113.677","0.459304721654316","106.343","0.420054114905299"
"Venezuela, RB","57069.521","7.00510700768212","74561.111","6.43447257010373","90802.254","5.91780143232005","122162.438","6.15057346558816","152422.522","6.2260345648263","165095.674","6.16739380438987","189070.52","6.52062983723991","178806.587","6.07614615665121","198641.39","6.65370826078361","185531.865","6.1280086286039"
Vietnam,"7491.681","0.215631378982817","28199.23","0.659955299679375","16820.529","0.313231452513967","21407.946","0.324280765321502","53644.543","0.691020495704674","98143.588","1.19117716383003","147340.06","1.69487890029621","161887.049","1.84255060590506","158231.05","1.78169660350504","152624.207","1.70036828413706"
Virgin Islands (U.S.),"","","","","","","","","","","","","","","","","","","",""
West Bank and Gaza,"","","","","","","","","792.072","0.271057675624788","2742.916","0.826080985521004","2035.185","0.53401483350485","2247.871","0.572406877323468","2200.2","0.54367527152258","2438.555","0.584854656642777"
"Yemen, Rep.","3633.997","0.703402679397349","2511.895","0.40802461374925","3318.635","0.411772938889476","9596.539","0.802312479814773","14638.664","0.82261780537795","20043.822","0.977538316803942","23432.13","0.993224729157868","19666.121","0.811478014800119","18290.996","0.735086159141627","25346.304","0.99267961416691"
Zambia,"","","3769.676","0.900677549315737","3531.321","0.595551528232496","2445.889","0.300361825938931","1822.499","0.172173936866688","2288.208","0.189993831573988","2709.913","0.194713481409906","2933.6","0.204524326863562","3479.983","0.235347373405657","3824.681","0.250863139562508"
Zimbabwe,"","","8162.742","1.56785524337674","9636.876","1.32209716915008","15504.076","1.47872337888925","13923.599","1.11388961311221","10769.979","0.829454119545443","9266.509","0.663129905709195","11628.057","0.815683908462027","12933.509","0.88795612805673","13780.586","0.92498999200703"
